raw_data,distance
4966,84.42200000000001
5116,86.97200000000001
5816,98.87200000000001
5170,87.89
5170,87.89
5436,92.412
4913,83.521
5142,87.414
5789,98.41300000000001
5223,88.79100000000001
5612,95.40400000000001
4931,83.82700000000001
4939,83.96300000000001
5191,88.247
13914,236.538
4963,84.37100000000001
4889,83.113
5115,86.95500000000001
7904,134.36800000000002
7953,135.20100000000002
7933,134.86100000000002
5163,87.771
5191,88.247
7877,133.90900000000002
7926,134.74200000000002
7878,133.92600000000002
5217,88.68900000000001
7902,134.334
5192,88.26400000000001
7907,134.419
7925,134.72500000000002
5243,89.131
7857,133.56900000000002
7903,134.351
5219,88.72300000000001
7881,133.977
7928,134.776
7900,134.3
5166,87.822
7935,134.895
5219,88.72300000000001
7876,133.892
7906,134.40200000000002
7954,135.21800000000002
5166,87.822
5166,87.822
7927,134.75900000000001
7980,135.66
7885,134.04500000000002
5191,88.247
7899,134.28300000000002
5166,87.822
7904,134.36800000000002
7956,135.252
5296,90.03200000000001
7798,132.566
5166,87.822
7928,134.776
7903,134.351
7899,134.28300000000002
5217,88.68900000000001
5243,89.131
7910,134.47
7907,134.419
8150,138.55
5012,85.20400000000001
7857,133.56900000000002
5268,89.55600000000001
7883,134.011
7907,134.419
7876,133.892
5191,88.247
7910,134.47
7977,135.609
5191,88.247
7830,133.11
7882,133.994
5866,99.72200000000001
7478,127.126
7798,132.566
7829,133.09300000000002
5191,88.247
5872,99.82400000000001
7635,129.79500000000002
10282,174.794
5145,87.465
5167,87.83900000000001
7981,135.67700000000002
7959,135.303
7925,134.72500000000002
5090,86.53
5166,87.822
7904,134.36800000000002
8004,136.068
7884,134.02800000000002
5166,87.822
5191,88.247
7924,134.708
7900,134.3
7903,134.351
5241,89.09700000000001
5219,88.72300000000001
7885,134.04500000000002
10713,182.121
5092,86.56400000000001
5167,87.83900000000001
7909,134.453
5243,89.131
5844,99.34800000000001
4515,76.75500000000001
5194,88.298
5767,98.039
5065,86.105
5269,89.57300000000001
5288,89.896
5088,86.49600000000001
5219,88.72300000000001
5664,96.28800000000001
5289,89.91300000000001
5135,87.295
5141,87.397
5184,88.128
7899,134.28300000000002
7928,134.776
8062,137.054
5089,86.513
7925,134.72500000000002
7876,133.892
8012,136.204
5142,87.414
5191,88.247
10686,181.662
5142,87.414
8012,136.204
5145,87.465
7928,134.776
7848,133.416
5268,89.55600000000001
7957,135.269
7904,134.36800000000002
5195,88.31500000000001
7876,133.892
7900,134.3
5321,90.45700000000001
7852,133.484
7879,133.943
5161,87.73700000000001
7876,133.892
7929,134.793
5340,90.78
7803,132.651
7877,133.90900000000002
5192,88.26400000000001
7926,134.74200000000002
7903,134.351
7900,134.3
5166,87.822
7929,134.793
7903,134.351
7928,134.776
5141,87.397
7929,134.793
7904,134.36800000000002
5243,89.131
7827,133.059
7903,134.351
5244,89.14800000000001
7879,133.943
7875,133.875
5237,89.02900000000001
7876,133.892
7954,135.21800000000002
7880,133.96
5141,87.397
7875,133.875
7903,134.351
7929,134.793
5219,88.72300000000001
7876,133.892
5236,89.012
7878,133.92600000000002
7903,134.351
7903,134.351
5166,87.822
7929,134.793
5194,88.298
7901,134.317
7876,133.892
7903,134.351
5237,89.02900000000001
7905,134.38500000000002
5167,87.83900000000001
7926,134.74200000000002
7876,133.892
7929,134.793
5167,87.83900000000001
5191,88.247
7901,134.317
7908,134.436
7926,134.74200000000002
5167,87.83900000000001
5192,88.26400000000001
7876,133.892
7929,134.793
7911,134.48700000000002
5166,87.822
5269,89.57300000000001
7900,134.3
7879,133.943
7851,133.467
5194,88.298
5816,98.87200000000001
7903,134.351
7875,133.875
7404,125.86800000000001
5195,88.31500000000001
5872,99.82400000000001
7899,134.28300000000002
7901,134.317
7334,124.67800000000001
5788,98.396
5219,88.72300000000001
7883,134.011
8486,144.262
7527,127.959
5065,86.105
7904,134.36800000000002
5191,88.247
7961,135.33700000000002
7925,134.72500000000002
5191,88.247
7857,133.56900000000002
7956,135.252
5219,88.72300000000001
7882,133.994
5847,99.399
7929,134.793
7429,126.293
7824,133.008
5792,98.46400000000001
5141,87.397
7910,134.47
7905,134.38500000000002
7877,133.90900000000002
5315,90.355
7877,133.90900000000002
5167,87.83900000000001
7877,133.90900000000002
7882,133.994
7953,135.20100000000002
5166,87.822
5219,88.72300000000001
7928,134.776
7903,134.351
7857,133.56900000000002
5243,89.131
7901,134.317
5192,88.26400000000001
7876,133.892
7904,134.36800000000002
7929,134.793
5167,87.83900000000001
7904,134.36800000000002
5287,89.879
7878,133.92600000000002
7854,133.518
5243,89.131
7875,133.875
7926,134.74200000000002
5166,87.822
7875,133.875
5244,89.14800000000001
7885,134.04500000000002
7924,134.708
5243,89.131
7858,133.586
7909,134.453
5890,100.13000000000001
7399,125.78300000000002
7827,133.059
5166,87.822
7956,135.252
5795,98.515
7876,133.892
7317,124.38900000000001
5167,87.83900000000001
10969,186.473
5559,94.503
5115,86.95500000000001
7237,123.02900000000001
5236,89.012
7979,135.643
8031,136.52700000000002
7760,131.92000000000002
5115,86.95500000000001
7977,135.609
5264,89.488
7928,134.776
7802,132.63400000000001
5141,87.397
7977,135.609
7929,134.793
7900,134.3
5138,87.346
5219,88.72300000000001
7905,134.38500000000002
7910,134.47
7974,135.55800000000002
5142,87.414
5191,88.247
7929,134.793
8109,137.853
7776,132.192
5139,87.363
5210,88.57000000000001
7904,134.36800000000002
7981,135.67700000000002
7852,133.484
5114,86.938
7901,134.317
5297,90.049
7928,134.776
7823,132.991
5167,87.83900000000001
7906,134.40200000000002
5219,88.72300000000001
7954,135.21800000000002
7924,134.708
